ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2396943,girls,girls,375,500,94,135,136,275,144,179,140,270,two young girls is playing the game
2397053,People,People,375,500,64,109,128,248,216,266,103,240,people is in the picture
2397087,kids,kids,333,500,156,203,137,316,342,384,115,228,kids is the show for
2397087,tourists,tourists,333,500,0,53,100,263,213,238,89,215,tourists is standing on the street
2397234,men,men,333,500,261,278,207,234,373,388,213,240,men on motorcycles is in the parade
2397240,townspeople,townspeople,375,500,355,374,164,225,386,411,178,217,the townspeople is gathered in the street
2397283,boys,boys,379,500,282,304,214,244,230,244,208,228,young boys is riding skateboards
2397503,women,women,375,500,198,408,0,75,44,166,0,52,two women is behind the fruit
2397524,tourists,tourists,332,500,371,383,193,223,309,316,152,171,tourists is in the picture
2397606,kids,kids,500,332,83,181,280,430,154,216,202,301,the kids is sitting
2397614,students,students,375,500,240,499,77,374,397,499,0,67,students are in the picture
2397696,people,people,330,500,169,216,63,136,302,320,56,75,three people is in the picture
2397781,elephants,elephants,375,500,0,195,56,241,311,499,57,304,the elephants left the tracks in the mud
2397860,policemen,policemen,333,500,146,207,53,153,227,325,43,224,policemen are the people on the horses
2397863,People,People,331,500,444,489,96,175,108,243,69,441,people are behind the fence
2397882,women,women,375,500,292,464,51,271,39,221,48,233,two women can be seen
2398040,pedestrians,pedestrians,336,500,393,406,216,252,104,112,224,247,pedestrians is in the photo
2398044,Boys,Boys,203,500,393,460,77,137,273,313,61,118,boys is sitting in the boats
2398056,audience,audience,375,500,334,401,121,187,346,395,81,146,the audience is in the stands
2398100,police,police,333,500,297,368,41,152,399,434,59,140,police is riding the horses
2398117,skateboarders,skateboarders,285,500,172,241,32,196,328,493,0,224,skateboarders are the people in the photograph
2398132,bikers,bikers,333,500,279,325,246,313,336,352,246,278,bikers are in the photo
2398166,women,women,500,332,43,137,100,295,130,193,73,203,three women is in the photo
2398252,People,People,500,374,196,282,105,402,101,118,189,212,people is skiing
2398321,men,men,425,500,366,495,0,260,49,449,27,363,three men is playing frisbee
2398397,passengers,passengers,333,500,377,387,180,195,383,393,175,185,passengers is riding the train
2398555,Women,Women,500,500,185,214,281,370,202,224,286,361,women are the people standing near the wall
2398592,people,people,400,500,59,121,177,368,324,406,166,359,a group of people is walking
2398759,friends,friends,333,500,244,392,100,296,113,316,95,301,friends are these girls
2398846,Pilots,Pilots,328,500,251,458,39,325,231,287,71,327,pilots is pictured
2398854,people,people,395,500,16,171,66,313,122,357,63,389,three people is in the picture
2398888,people,people,371,500,389,484,191,362,178,265,193,364,four people is on the bench
2398913,people,people,342,500,296,357,173,324,172,224,178,276,people are walking on the platform
2399046,person,person,375,500,0,53,27,373,48,126,1,220,a person is in the photo
2399055,kids,kids,333,500,149,197,48,107,184,239,48,106,kids is on the sign
2399068,decorations,decorations,407,500,12,142,179,405,82,433,0,236,baby shower decorations is in the picture
2399289,skiers,skiers,375,500,263,297,241,315,379,393,184,227,skiers are in the photo
2399371,men,men,332,500,94,199,159,288,174,241,138,287,the men is reaching for the frisbee
2399380,men,men,375,500,46,275,38,374,271,482,52,374,two men is in the picture
2399386,students,students,375,500,0,67,298,380,440,468,356,376,the students is pictured
2399565,Man,Man,366,500,51,206,121,363,188,312,197,290,man is sitting at the table
2399613,rescuers,rescuers,375,500,183,195,129,168,196,208,130,157,rescuers and police enforcers are on the road
2399628,women,women,333,500,133,243,18,223,279,364,70,205,two women are the passengers
2399695,baseball players,baseball players,334,500,111,152,137,279,230,267,294,332,baseball players are the people
2399752,man,man,338,500,91,302,26,337,344,372,53,123,a man is holding the bike
2399760,People,People,372,500,92,104,129,155,124,139,128,158,people is on the bus
2399792,men,men,375,500,1,122,0,295,70,166,84,298,two men is looking at the tv
2399995,people,people,333,500,25,193,93,189,274,281,97,127,people is there
2400000,Policemen,Policemen,389,500,145,220,239,369,237,275,233,294,policemen is riding the motorcycles
2400317,volunteers,volunteers,375,500,356,417,136,224,422,463,131,204,volunteers is under the interstate
2400442,women,women,500,331,63,88,370,462,220,249,365,454,women are carrying purses
2400450,police,police,333,500,153,272,77,254,101,173,98,193,police are the people on motorcycles
2400469,people,people,331,500,456,468,167,195,490,497,172,189,people is present
2400541,men,men,281,500,225,266,92,190,304,335,75,114,men is in the snow
2400554,men,men,332,500,135,216,106,324,251,344,105,328,two men is featured in this photo
2400724,man,man,400,500,179,479,47,399,0,212,33,398,a man is holding a flag
2400771,birds,birds,333,500,223,265,156,197,233,275,136,189,two birds is in this picture
2400790,man,man,333,500,28,180,30,332,252,439,33,332,a man is wearing a hat
2400812,men,men,360,500,64,208,68,360,301,439,71,360,men is on the court
2400892,People,People,375,500,280,315,200,311,314,333,206,294,people is in the room
2400958,People,People,334,500,0,41,1,333,165,293,0,301,people are near these animals
2400976,skateboarders,skateboarders,281,500,98,181,85,280,277,363,45,262,three skateboarders is in the picture
2400979,children,children,375,500,133,157,297,342,265,274,289,298,children is flying the kites
2401034,men,men,310,500,419,484,155,237,22,84,170,254,men is sitting at the table
2401057,train riders,train riders,281,500,306,339,214,281,356,369,207,237,train riders is in the picture
2401195,people,people,500,375,129,142,163,195,113,123,164,184,a few people is shown
2401272,zebra,zebra,332,500,56,201,96,202,269,400,150,263,the zebra is eating
2401320,Surfers,Surfers,374,500,172,241,199,223,295,324,220,258,surfers are the people
2401420,people,people,375,500,325,361,115,192,100,136,117,188,three people is holding surfboards
2401450,people,people,333,500,11,40,181,277,146,182,209,305,people is near the train
2401599,people,people,333,500,201,212,165,181,230,242,170,189,two people is in the picture
2401705,women,women,333,500,347,470,142,332,425,498,193,332,two women as on a pink shirt
2401749,people,people,333,500,341,383,159,264,0,37,83,146,people is in the photo
2401779,bears,bears,371,500,346,399,212,286,148,205,137,225,the bears is having a tea party
2401849,Women,Women,493,500,167,365,15,478,121,268,15,238,women are they
2402103,people,people,333,500,108,160,159,211,343,400,161,206,people is in the canoe
2402183,bikers,bikers,375,500,4,54,211,288,241,261,219,260,bikers are the people in the picture
2402243,people,people,316,500,307,499,3,261,0,145,0,254,two people is in the picture
2402256,people,people,346,500,247,365,32,316,252,398,42,171,people is riding
2402318,people,people,331,500,488,497,219,254,133,146,190,214,people is in the photo
2402435,bikers,bikers,333,500,79,121,125,279,310,346,131,238,bikers is in the photo
2402445,men,men,333,500,0,207,9,330,342,378,195,234,the men is in the picture
2402453,people,people,500,333,25,303,22,414,66,103,307,364,two people is in the picture
2402454,people,people,333,500,226,245,175,190,260,278,175,193,two people is in the plane
2402482,fans,fans,375,500,215,230,68,91,300,318,12,39,the fans is sitting in the bleachers
2402490,Citizens,Citizens,332,500,97,161,129,257,338,376,110,265,citizens are they
2402495,spectators,spectators,375,500,468,484,235,264,402,415,234,262,spectators is standing on the beach
2402569,people,people,343,500,360,388,99,146,389,405,102,141,people is in the background
2402589,boys,boys,333,500,279,344,109,282,74,112,161,266,two boys is pictured here
2402611,People,People,382,500,442,497,207,285,56,81,195,259,people uld ride the train
2402737,motorcyclists,motorcyclists,500,476,200,386,72,366,8,23,91,136,motorcyclists are the guys in the motorcycle gear
2402763,men,men,375,500,0,211,35,373,246,411,164,312,three men is in the photo
2402773,people,people,375,500,151,187,301,345,259,267,287,313,people is present
2402815,people,people,393,500,298,314,330,376,362,372,216,240,people are in the photo
2402843,spectators,spectators,316,500,406,445,23,81,1,25,4,74,spectators are the people in the background
2403030,people,people,369,500,368,414,201,301,0,90,117,167,people is in the photograph
2403044,spectators,spectators,333,500,53,171,0,80,155,278,0,61,spectators is sitting in the grass
2403049,men,men,286,450,29,171,120,284,266,430,106,285,three men is pictured
2403132,men,men,333,500,153,225,126,237,162,212,87,139,three men is fixing a motorcycle
2403138,Men,Men,281,500,0,240,87,280,153,494,0,280,two men is playing soccer
2403172,Players,Players,375,500,192,270,178,277,304,333,59,89,players are they
2403305,men,men,400,500,20,276,27,374,136,392,14,358,the men is playing soccer
2403307,people,people,375,500,313,353,191,303,63,108,201,318,the people is skiing
2403368,people,people,333,500,282,309,172,242,137,156,180,223,the people at the resort is skiing
2403397,people,people,333,500,312,437,88,331,72,144,54,328,people is there
2403427,Cows,Cows,332,500,24,499,31,332,356,500,0,90,the two cows is sitting
2403472,Tennis players,Tennis players,500,375,250,342,275,480,29,48,127,178,tennis players are the people on tennis court
2403591,police officers,police officers,333,500,146,251,77,219,233,254,97,155,police officers is riding the motorcycles
2403710,dogs,dogs,333,500,106,182,141,230,0,97,44,185,all the dogs is wearing life vests
2403741,Zebras,Zebras,331,500,78,229,123,266,271,371,61,241,zebras is in the picture
2403765,people,people,332,500,3,83,135,277,201,216,165,175,a group of people needing to go somewhere is traveling
2403963,people,people,333,500,76,135,136,254,375,394,139,209,the people is on the brick road
2404164,dancers,dancers,333,500,382,497,133,306,63,114,131,313,dancers are the ladies
2404200,people,people,332,500,93,127,131,265,45,68,143,216,people is standing on the platform
2404336,people,people,400,500,1,73,108,398,103,208,60,207,people is celebrating
2404368,people,people,375,500,243,409,67,374,183,307,72,356,two people is standing
2404376,baseball players,baseball players,375,500,190,360,62,374,297,370,129,319,two baseball players is in this photo
2404407,people,people,334,500,154,294,0,247,110,233,0,197,people is on the skateboards
2404452,people,people,328,500,328,336,262,280,78,98,260,326,people is in the photo
2404547,People,People,334,500,424,453,199,262,0,16,237,276,people crossing the street is walking
2404609,people,people,334,500,81,453,0,105,0,82,0,110,two people is reaching for the pizza
2404688,people,people,375,500,180,199,151,201,200,217,169,204,two people is present
2404776,Men,Men,333,500,401,490,115,235,38,45,166,179,men and cyclists is in the picture
2404805,people,people,334,500,367,374,143,158,377,385,143,158,at least two people is on the boat
2405094,cops,cops,333,500,197,233,117,220,6,21,142,167,the cops are the people taking pictures of
2405304,teenagers,teenagers,375,500,0,101,118,354,317,475,141,353,a group of teenagers is in the photo
2405370,men,men,333,500,108,187,76,266,370,422,107,284,3 men is there
2405600,people,people,500,374,255,287,432,491,316,367,435,489,three people is in the picture
2405726,children,children,333,500,130,201,46,271,428,489,33,229,children is outside
2405846,boy,boy,375,500,95,139,101,194,472,498,108,228,a boy is swinging the bat
2405876,people,people,375,500,385,499,0,126,382,499,189,373,two people is in the picture
2405935,men,men,500,333,33,67,187,230,153,209,146,234,two men is in the photo
2405944,boy,boy,500,299,101,167,72,303,0,22,58,157,another boy else is in the pic
2406024,They,They,375,500,172,224,123,235,109,171,121,260,they both are is wearing a helmet
2406128,riders,riders,375,500,192,201,192,217,261,270,166,187,two horseback riders is in the picture
2406338,skiers,skiers,500,332,114,166,173,279,177,201,203,254,skiers is on the snow
2406514,surfers,surfers,317,500,244,261,178,198,41,51,100,120,surfers are these people
2406625,men,men,332,500,197,247,44,184,245,339,187,233,2 men is in the water
2406636,people,people,375,500,244,261,280,311,225,232,253,269,people are playing snow boarding
2406666,people,people,500,367,65,102,333,425,118,162,351,430,two people is in this picture
2406680,boys,boys,333,500,98,165,128,261,329,368,99,205,the boys is playing soccer
2406754,men,men,333,500,297,367,106,310,360,389,150,264,men are the people
2406946,men,men,332,500,366,452,179,331,194,285,169,311,the 2 men is cooking the bananas
2407010,women,women,328,500,260,321,153,292,333,405,151,287,two women is riding the bicycles
2407064,men,men,375,500,256,377,58,371,314,437,252,371,two men is in the picture
2407079,people,people,333,500,312,368,168,236,213,253,148,201,two people is on the horses
2407126,passengers,passengers,333,500,212,220,186,201,251,260,175,196,passengers is in the open car
2407143,men,men,187,500,350,382,72,157,22,60,82,152,seven men is in the picture
2407224,men,men,333,500,151,188,156,270,217,250,160,275,the men is on the sidewalk
2407415,men,men,375,500,405,434,187,309,425,459,187,301,two men is waiting to get on the bus
2407434,Passengers,Passengers,333,500,160,211,44,132,343,369,44,91,passengers claiming luggage
2407487,people,people,331,500,113,139,165,226,175,196,157,214,two people is skiing
2407645,snowboarders,snowboarders,500,310,109,135,291,320,203,245,287,335,the snowboarders is the photo focused on
2407676,men,men,333,500,199,497,0,332,174,427,16,331,men is holding the phones
2407693,giraffes,giraffes,332,500,16,109,113,240,270,330,134,307,the giraffes is standing
2407703,people,people,331,500,345,366,143,175,185,225,157,179,people n the beach
2407787,men,men,500,375,62,255,11,499,116,373,154,497,men is in the scene
2408044,audience,audience,500,333,193,236,50,109,24,60,11,61,the audience is watching the game
2408090,ladies,ladies,406,500,195,249,116,332,417,497,89,403,ten ladies is in the picture
2408166,bears,bears,366,500,109,276,133,290,281,414,182,263,two bears is in the picture
2408330,girls,girls,375,500,290,480,0,294,27,272,23,365,2 girls is in this image
2408378,passengers,passengers,375,500,462,498,200,328,453,463,192,228,passengers is on the platform
2408562,people,people,324,500,210,247,0,119,0,36,0,108,group of people is watching the dog
2408631,travelers,travelers,375,500,115,290,74,375,72,176,83,242,travelers are these women
2408696,people,people,333,500,100,207,67,319,356,461,49,309,the group of people is wearing hats
2408699,tennis player,tennis player,500,333,32,169,7,397,7,308,38,466,tennis player is pictured
2408926,people,people,450,500,75,266,211,413,245,417,79,201,people is snowboarding
2408965,men,men,333,500,165,253,64,293,315,382,99,292,two men is walking
2409127,Cooks,Cooks,500,413,0,299,0,184,0,90,184,416,cooks are these people
2409157,people,people,375,500,165,175,254,272,289,304,282,306,people is on the stands
2409223,visitors,visitors,500,500,68,86,23,66,11,27,12,56,visitors are the people in the background
2409225,men,men,375,500,0,417,0,374,360,499,0,374,two men is in the picture
2409258,woman,woman,333,500,203,327,52,332,0,165,52,332,the blonde woman is wearing a blue dress
2409598,zebras,zebras,332,500,307,487,126,283,10,166,102,218,the zebras is the subject of this photo
2409688,rowers,rowers,312,500,203,227,83,117,270,326,147,172,rowers are in the boats
2409729,men,men,333,500,298,390,52,165,38,80,163,258,3 men is in the photo
2409905,birds,birds,400,500,269,295,13,43,120,136,114,162,birds is on the boat
2409935,women,women,500,335,15,150,63,430,193,303,47,397,the two women is singing
2409946,people,people,352,500,338,358,327,351,1,10,296,318,many people are on the lawn
2410078,players,players,375,500,295,305,191,216,266,274,182,199,baseball players is on the field
2410206,men,men,500,333,28,140,73,421,175,300,62,432,two men is looking at their phones
2410279,Spectators,Spectators,333,500,151,181,47,132,478,498,18,120,spectators is on the hill
2410280,men,men,333,500,107,292,164,332,315,442,72,230,men is in the picture
2410348,Passengers,Passengers,327,500,155,175,107,134,75,82,130,149,passengers is riding the bus
2410362,men,men,375,500,43,201,67,359,149,480,61,373,the men is tied up in the photograph
2410381,horses,horses,500,375,129,360,102,500,0,123,183,338,two horses is in the picture
2410414,cows,cows,500,500,115,223,310,387,433,446,268,288,cows is in the photo
2410426,men,men,375,500,228,363,38,263,313,414,27,253,men is on the bike
2410453,fans,fans,375,500,340,400,60,140,205,249,21,86,the fans is sitting in the bleachers
2410576,bears,bears,300,500,20,208,63,265,181,432,50,220,two bears is this
2410632,animals,animals,264,500,113,156,198,250,228,340,104,248,animals is in the pic
2410664,surfers,surfers,500,375,254,261,224,228,367,370,186,189,the surfers are the umbrella person watching
2410666,skiers,skiers,333,500,22,41,1,23,0,17,0,29,other skiers and snowboarders else is in the photo
2410673,men,men,406,500,173,203,181,272,356,389,193,262,three men is in the picture's foreground
2410676,children,children,333,500,280,418,50,333,49,232,45,331,the children is playing the wii
2410760,baseball players,baseball players,333,500,49,152,115,325,300,389,144,332,baseball players is standing on the field
2410852,men,men,375,500,308,331,283,332,299,315,277,329,two men is crossing the street
2410872,women,women,333,500,223,434,76,332,107,147,252,330,the women is holding the umbrellas
2410889,vehicles,vehicles,330,500,51,133,112,188,128,488,17,303,the vehicles is the subject of the photo
2411068,men,men,334,500,177,325,57,236,38,174,156,292,the men is playing baseball
2411226,people,people,334,500,212,217,157,167,282,289,164,175,people are in the photo
2411285,people,people,362,500,352,386,282,357,315,349,288,358,two people is closest to the frame
2411309,Coaches,Coaches,333,500,307,347,78,163,455,480,88,152,coaches are the adults in the picture
2411321,people,people,375,500,308,360,167,307,281,320,177,301,people is waiting
2411435,Commuters,Commuters,376,500,72,262,140,376,341,422,162,326,commuters are these people
2411446,players,players,333,500,0,150,22,327,206,374,7,316,tennis players is sitting down
2411561,people,people,375,500,136,304,31,316,460,495,47,201,small crowd of people is in the background
2411795,men,men,333,500,160,262,82,332,238,333,82,332,two men is in the picture
2411799,players,players,500,350,0,133,25,415,23,165,38,454,two players is reaching for the frisbee
2411943,women,women,334,500,33,225,23,268,237,404,37,209,women are the people at the table
2412150,Men,Men,333,500,367,413,177,331,416,454,198,279,men is at this exhibition
2412229,girls,girls,334,500,93,221,81,278,258,296,86,208,two girls is in the picture
2412374,Boys,Boys,334,500,219,280,80,256,362,406,94,204,boys is playing
2412426,People,People,357,500,105,120,127,154,159,173,128,149,people is on the train
2412480,kids,kids,375,500,337,349,247,284,478,496,226,276,two kids is out of the water
2412635,surfers,surfers,375,500,273,303,237,309,434,491,233,302,surfers is in the picture
2412733,boys,boys,400,500,0,500,226,400,156,332,42,113,two boys is in the picture
2412859,they,they,375,500,149,252,223,331,248,407,201,348,they are empty is sitting on the chairs
2412898,men,men,324,500,3,142,78,234,98,193,22,172,two men is in the picture
2412947,men,men,500,333,0,167,174,478,170,247,56,128,three men is in the picture
2413237,men,men,500,500,115,181,72,253,239,380,76,276,two men as short hair
2413253,zebras,zebras,332,500,152,180,121,179,345,406,123,172,zebras as the white and black stripes
2413263,people,people,500,375,88,134,390,454,215,221,347,359,two people is skiing
2413264,horses,horses,375,500,91,207,196,282,128,247,187,274,the horses is pulling the plow
2413307,players,players,333,500,0,231,25,332,310,482,15,333,tennis players are these women
2413327,Soccer players,Soccer players,375,500,311,317,169,177,475,479,195,208,soccer players is on the field
2413454,women,women,333,500,169,233,57,321,357,446,35,331,two women is in the picture
2413496,Cows,Cows,333,500,295,328,210,237,208,227,203,222,cows is in the water
2413528,men,men,375,500,41,66,178,253,0,20,181,256,two men is standing alone
2413543,people,people,375,500,56,118,143,276,391,449,135,253,a group of people is at the ocean
2413553,people,people,333,500,412,440,197,295,379,411,203,301,two people is getting off the train
2413581,men,men,375,500,181,204,202,282,233,259,201,281,two men is in the picture
2413675,guys,guys,375,500,179,375,49,363,0,312,67,375,two guys is looking at the laptop
2413750,people,people,375,500,314,321,307,330,455,466,311,336,the people are flying the kites
2413856,spectators,spectators,357,500,54,172,0,143,26,65,11,126,spectators is sitting in the background
2413861,boys,boys,309,500,402,454,53,206,181,206,75,126,5 boys is skating
2413903,men,men,376,500,0,118,68,327,215,354,23,186,men is in the picture
2413936,spectators,spectators,249,500,138,151,183,219,182,193,191,214,spectators is on the beach
2413978,elephants,elephants,375,500,106,146,87,143,329,346,68,91,elephants is in the picture
2413980,women,women,500,500,55,123,51,164,387,452,49,162,women are in the photo
2413999,people,people,375,500,304,324,139,204,267,277,139,221,people is standing at the station
2414039,riders,riders,375,500,127,207,97,219,235,311,131,237,riders are on the horses
2414039,Spectators,Spectators,375,500,403,430,236,301,361,372,223,266,spectators are watching
2414043,policemen,policemen,167,500,330,357,36,114,70,86,43,117,the policemen is wearing the vests
2414119,people,people,335,500,173,180,245,263,166,172,244,262,group of people is on the grass
2414148,passengers,passengers,334,500,284,297,146,157,159,167,145,170,passengers is on the bus
2414255,sheepherders,sheepherders,375,500,394,499,13,298,26,77,176,274,sheepherders are the men
2414261,birds,birds,287,500,329,351,67,94,370,390,72,81,the birds is sitting on the water
2414265,bears,bears,333,500,0,291,0,332,211,497,43,330,two bears is fighting
2414492,people,people,500,333,298,320,276,311,202,213,277,294,people is sitting on the concrete
2414518,buildings,buildings,375,500,244,337,130,375,0,67,350,373,nobody just buildings is in the picture
2414674,Giraffes,Giraffes,333,500,401,427,140,272,78,132,144,296,giraffes is in the picture
2414763,skiers,skiers,285,500,81,142,107,160,354,450,112,210,skiers are these men
2414845,men,men,379,500,235,282,273,343,61,117,250,308,the men is bending
2414881,men,men,375,500,11,202,23,375,411,466,103,276,the men is holding the tiger
2415021,people,people,333,500,146,251,159,301,208,317,130,297,two people is in the photo
2415147,Tourists,Tourists,366,500,293,351,78,203,396,425,97,173,tourists is the train taking
2415147,Tourists,Tourists,366,500,293,351,78,203,396,425,97,173,tourists goes on the train
2415299,females,females,500,338,50,207,133,417,75,312,152,489,young females is in this image
2415325,transit riders,transit riders,323,500,283,327,141,287,320,338,152,229,transit riders is in the picture
2415334,horses,horses,333,500,184,328,62,289,198,272,119,277,horses is driving the carts
2415347,females,females,500,333,74,210,76,482,116,235,46,458,2 females is pictured
2415414,men,men,500,333,121,189,198,259,127,145,163,207,7 men is at the top of the ramp
2415447,people,people,334,500,154,238,40,226,168,323,69,335,two people is in the photo
2415457,ladies,ladies,375,500,44,151,100,198,198,309,95,234,two ladies is sitting
2415467,men,men,375,500,211,227,194,211,252,278,185,213,men is on the elephants
2415515,men,men,335,500,252,284,150,235,322,347,141,215,two men is in the photo
2415629,officers,officers,333,500,335,430,129,334,407,499,92,331,officers is on the horses
2415905,boys,boys,333,500,22,49,133,265,282,312,130,234,boys is the in the photo
2415951,employees,employees,500,375,233,247,306,339,46,68,310,340,employees are they
2415993,Cowboys,Cowboys,151,500,310,352,24,103,425,442,49,63,cowboys is riding on the horses
2416082,men,men,375,500,118,288,0,375,247,402,9,261,two men are these
2416119,boys,boys,347,500,128,307,126,326,246,376,147,296,two boys is in the photo
2416145,animals,animals,333,500,301,353,115,224,310,358,92,148,animals is in the photo
2416209,boys,boys,500,335,34,129,71,259,105,227,64,261,boys are these
2416242,player,player,333,500,223,499,0,332,158,202,275,332,a baseball player is in the photo
2416265,sheep,sheep,500,500,178,223,180,207,264,321,193,238,sheep is sitting
2416309,giraffes,giraffes,500,476,121,342,210,493,80,387,46,458,giraffes is in front of the rock
2416337,giraffes,giraffes,375,500,181,306,122,315,288,365,131,300,the giraffes is the main focus of this photo
2416421,zebras,zebras,375,500,94,234,143,276,135,289,156,275,the zebras is eating
2416528,beachgoers,beachgoers,375,500,340,348,189,209,253,260,172,188,beachgoers is in the image
2416573,Men,Men,281,500,316,379,34,178,245,262,46,90,men is there
2416619,animals,animals,309,500,333,378,214,265,150,202,99,142,animals is on the beach
2416630,snowboarder,snowboarder,235,500,114,175,91,144,356,422,159,194,snowboarder is photographed
150304,players,players,730,1024,340,610,102,513,885,1019,405,552,baseball players is in this photo
150304,players,players,730,1024,340,610,102,513,885,1019,405,552,baseball players is all men
2416672,people,people,500,342,89,317,14,500,0,22,150,201,some people is in the photo
2416709,people,people,500,332,183,227,349,449,264,279,362,411,people are in the photo
2416804,men,men,375,500,428,499,298,373,373,412,317,373,men is crossing the road
2416816,Women,Women,281,500,393,410,207,242,404,415,202,237,women is flying kites
712985,people,people,717,1000,207,351,117,538,0,84,144,481,the people on the left as in the rain
713003,tennis player,tennis player,768,1024,697,908,199,761,89,307,195,764,tennis players are these men
713003,men,men,768,1024,697,908,199,761,497,697,127,767,four men are posing is posing
713003,men,men,768,1024,697,908,199,761,497,697,127,767,two men is wearing black shorts
713003,men,men,768,1024,697,908,199,761,497,697,127,767,four men as white on their shirts
713007,scooters,scooters,1024,585,218,413,796,947,271,415,428,512,the scooters is in a single file line
713031,men,men,683,1024,109,297,244,582,481,663,170,562,"two men, the motorcycle drivers is on the motorcycles"
713032,workers,workers,556,1024,701,708,399,415,738,742,401,413,airport workers is wearing fluorescent clothing
713040,women,women,768,1024,338,645,152,548,0,318,207,547,the women are smiling
713040,women,women,768,1024,338,645,152,548,0,318,207,547,all the women is smiling
713043,women,women,682,1024,234,508,132,623,398,636,251,517,the three women is watching something
713052,players,players,683,1024,370,594,162,636,960,1024,212,576,the players and coaches ears the green uniforms
713079,Travelers,Travelers,768,1024,266,345,45,290,326,398,37,262,travelers is in the picture
713166,people,people,768,1024,575,618,269,328,398,512,279,503,several people is this a picture of
713176,people,people,683,1024,855,889,396,511,810,829,387,457,crowds of people is on the sidewalks
713176,people,people,683,1024,855,889,396,511,810,829,387,457,many people alk on the sidewalk
2417117,people,people,500,375,226,258,435,498,112,149,393,478,people is present
2417131,men,men,500,375,65,195,285,499,178,300,77,385,the men is holding bottles
713200,people,people,685,1024,756,1020,241,683,531,652,147,361,many people is in the photo
713223,girls,girls,768,1024,0,173,135,766,768,913,665,767,the girls as black hair
713227,teddy bears,teddy bears,1024,768,299,449,740,928,679,767,902,1022,the teddy bears are wearing purple and green ribbons
2417182,people,people,375,500,256,317,111,356,200,335,111,326,two people is in the picture
713248,Skiers,Skiers,1024,768,437,766,52,1024,305,322,381,420,skiers are these kids
713260,girls,girls,768,1024,0,190,224,489,402,605,198,543,several girls is eating
713266,people,people,611,1024,296,438,217,354,426,682,60,259,several people is in this picture
713266,kids,kids,611,1024,296,438,217,354,487,706,209,402,some of the kids as their eyes closed
713266,children,children,611,1024,296,438,217,354,487,706,209,402,the children are wearing life vests
713266,children,children,611,1024,296,438,217,354,487,706,209,402,the children are wearing life jackets
713266,adults,adults,611,1024,636,902,13,393,426,682,60,259,the adults are steering the raft
713271,people,people,1024,768,247,544,296,787,164,279,382,621,several people is wearing glasses
713271,people,people,1024,768,247,544,296,787,164,279,382,621,many of the people is of asian descent
713286,pedestrians,pedestrians,683,1024,132,406,66,679,947,1007,170,450,pedestrians else is walking
713336,people,people,678,1024,486,672,123,636,243,464,108,634,both of the people is wearing dark coats
713351,women,women,1280,853,25,347,221,1111,475,853,209,1281,two women is in the picture
2417289,players,players,500,480,142,251,107,381,231,337,112,361,players is there
713358,Passengers,Passengers,683,1024,622,651,429,469,564,592,416,465,passengers is in the bus
713388,skiers,skiers,768,1024,826,918,349,513,712,745,387,457,the skiers are tilted to their left
713415,team,team,349,1024,284,317,39,102,395,423,132,199,the team on the left is wearing red
713455,players,players,768,1024,469,562,296,542,681,767,287,513,some of the players is wearing white and blue striped shirts
713455,audience,audience,768,1024,412,428,205,226,657,676,219,247,the audience is wearing mostly dark colors
713463,people,people,685,1024,635,798,79,454,229,350,193,622,both people are is wearing black pants
2417413,boys,boys,289,500,118,145,99,175,245,275,109,183,boys is this
713510,people,people,686,1024,381,427,469,550,323,362,513,608,two people is wearing green pants
713535,men,men,768,1024,478,798,235,715,126,525,222,763,two men is this a picture of
713550,people,people,1024,683,126,374,450,932,138,208,407,616,line of people is crossing the street
713585,women,women,768,1024,10,430,99,533,567,964,110,513,the women is eating
713585,girls,girls,768,1024,10,430,99,533,567,964,110,513,two girls are brunettes
2417560,people,people,333,500,105,235,47,333,340,490,11,332,people is in the image
713670,men,men,1024,768,339,416,698,887,26,97,695,897,both men is wearing white shirts
2417614,commuter,commuter,500,375,0,204,22,465,83,375,0,500,a commuter took this picture
2417615,men,men,375,500,76,95,159,235,96,113,163,235,two men are these
713702,people,people,768,1024,9,127,206,700,740,808,262,426,all four people is wearing black pants
713708,kids,kids,1024,764,620,762,344,696,43,233,294,533,a group of kids is eating
713719,people,people,683,1024,785,902,137,517,900,949,202,346,most of the people are wearing boots
713736,people,people,616,1024,0,259,186,617,413,486,181,447,several people is in this picture
713736,people,people,616,1024,903,984,280,431,975,1022,322,410,some people is sitting and eating
713736,people,people,616,1024,0,259,186,617,235,323,197,363,multiple people is sitting behind the food
713750,people,people,768,1024,328,504,135,392,849,1026,142,475,three people is having a mean on a boat
713755,people,people,600,800,0,85,111,347,90,145,136,330,several people is standing behind the man
2417693,people,people,375,500,417,422,120,143,383,389,128,146,some people is in the photo
2417764,people,people,333,500,13,116,59,309,426,449,97,147,multiple people are in the picture is in the picture
713830,men,men,1024,768,0,245,92,1023,658,765,80,350,two men is talking over serving line
2417784,player,player,250,500,252,456,26,245,3,229,9,246,a player is he
713879,men,men,1024,768,73,374,58,500,159,672,201,983,men is sitting by the water
713884,pedestrians,pedestrians,685,1024,956,979,538,620,1003,1022,536,622,waiting pedestrians is at the traffic light
713885,people,people,683,1024,365,387,224,264,593,612,221,260,three people is at the back side
